"Product_ID","SKU","Product URL","retail_price","price","thumbnail_url","Search keywords","Description","Category","Category ID","Brand","Child SKU","Child Price","Color Swatches","Size","Review Avg","Review Count","Style","name","wam_price","*wam.facet"
"9122907","9122907","https://devwam.fdm4.com/B2C/product/9122907/Safari-Tribal-Peasant.html","130","130","https://devwam.fdm4.com/prodimg/large/9122907.jpg","9122907  122907  22907  2907 , Safari Tribal Peasant , Clothing , Vince Camuto , A bold ikat print and casual-chic shape intermix to form the Safari Tribal Dress from Vince Camuto The gorgeous white, nude, and black tones give a vacation-ready feel to this relaxed piece, which has elasticized elbow length sleeves, ties at the necklace, and a sash belt at the waist Try layering in a chunky leather belt or shimmering chandelier earring for an added twist , 0 , 2 , 4 , 6 , 8 , 10 , 12 , 14 , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , Safari Khaki , Browns","A bold ikat print and casual-chic shape intermix to form the Safari Tribal Dress from Vince Camuto. The gorgeous white, nude, and black tones give a vacation-ready feel to this relaxed piece, which has elasticized elbow length sleeves, ties at the necklace, and a sash belt at the waist. Try layering in a chunky leather belt or shimmering chandelier earring for an added twist. <br> ","Vince CamutoBrand|130 - 140Price|ClothingCategory","VCBrand|140Price|FV1750Category","Vince Camuto","9122907 POLCHI Safari Kha 0|9122907 POLCHI Safari Kha 2|9122907 POLCHI Safari Kha 4|9122907 POLCHI Safari Kha 6|9122907 POLCHI Safari Kha 8|9122907 POLCHI Safari Kha 10|9122907 POLCHI Safari Kha 12|9122907 POLCHI Safari Kha 14|9122907 POLCHI Safari Kha XS|9122907 POLCHI Safari Kha S|9122907 POLCHI Safari Kha M|9122907 POLCHI Safari Kha L|9122907 POLCHI Safari Kha XL","130","[{""color"":""Safari Khaki"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/9122907PF259.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/9122907PF259.jpg"",""price"":130}]","0|2|4|6|8|10|12|14","","0","","","130",""
"9122915","9122915","https://devwam.fdm4.com/B2C/product/9122915/Luxe-Cutout-Pleat-Front-Dress.html","140","140","https://devwam.fdm4.com/prodimg/large/9122915.jpg","9122915  122915  22915  2915 , Luxe Cutout Pleat Front Dress , Clothing , Vince Camuto , Beautiful, juicy tones of blue and green highlight this jungle-bright dress from Vince Camuto The light, airy sleeveless silhouette is pleated throughout and comes with a detachable leather belt at the waist Exposed back zipper , 0 , 2 , 4 , 6 , 8 , 10 , 12 , 14 , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , Electric , Blue","Beautiful, juicy tones of blue and green highlight this jungle-bright dress from Vince Camuto. The light, airy sleeveless silhouette is pleated throughout and comes with a detachable leather belt at the waist. Exposed back zipper. <br> ","Vince CamutoBrand|140 - 150Price|ClothingCategory","VCBrand|150Price|FV1750Category","Vince Camuto","9122915 POLCHI Electric 0|9122915 POLCHI Electric 2|9122915 POLCHI Electric 4|9122915 POLCHI Electric 6|9122915 POLCHI Electric 8|9122915 POLCHI Electric 10|9122915 POLCHI Electric 12|9122915 POLCHI Electric 14","140","[{""color"":""Electric"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/9122915PF427.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/9122915PF427.jpg"",""price"":140}]","0|2|4|6|8|10|12|14","","0","","","140",""
"9122918","9122918","https://devwam.fdm4.com/B2C/product/9122918/Wide-Stripe-Tie-Waist-Dress.html","150","150","https://devwam.fdm4.com/prodimg/large/9122918.jpg","9122918  122918  22918  2918 , Wide Stripe Tie Waist Dress , Clothing , Vince Camuto , Bold and beautiful- we love the colorblock stripes of the Wide Stripe Tie Waist Dress by Vince Camuto It?s chic close-cut silhouette and full skirt are separated by the thin cinched waist The combination of vertical and horizontal stripes gives this figure-flattering piece a daring twist! , 0 , 2 , 4 , 6 , 8 , 10 , 12 , 14 , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , Rich Black , Black","Bold and beautiful- we love the colorblock stripes of the Wide Stripe Tie Waist Dress by Vince Camuto. It?s chic close-cut silhouette and full skirt are separated by the thin cinched waist. The combination of vertical and horizontal stripes gives this figure-flattering piece a daring twist!    ","Vince CamutoBrand|150 - 160Price|ClothingCategory","VCBrand|160Price|FV1750Category","Vince Camuto","9122918 Polyes Rich Black 0|9122918 Polyes Rich Black 2|9122918 Polyes Rich Black 4|9122918 Polyes Rich Black 6|9122918 Polyes Rich Black 8|9122918 Polyes Rich Black 10|9122918 Polyes Rich Black 12|9122918 Polyes Rich Black 14","150","[{""color"":""Rich Black"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/9122918P1060.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/9122918P1060.jpg"",""price"":150}]","0|2|4|6|8|10|12|14","","0","","","150",""
"9122922","9122922","https://devwam.fdm4.com/B2C/product/9122922/Crystal-Pleat-Two-Tier-Dress.html","160","160","https://devwam.fdm4.com/prodimg/large/9122922.jpg","9122922  122922  22922  2922 , Crystal Pleat Two Tier Dress , Clothing , Vince Camuto , Feminine pleating has emerged as one of the strongest trends of the spring season, and this Vince Camuto dress is an effortless rendition of this style The gently pleated silhouette is tiered at the waist for beautiful volume, and has a halter neckline that ties in the back Invisible side zipper , 0 , 2 , 4 , 6 , 8 , 10 , 12 , 14 , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , Blue night , Blue","Feminine pleating has emerged as one of the strongest trends of the spring season, and this Vince Camuto dress is an effortless rendition of this style. The gently pleated silhouette is tiered at the waist for beautiful volume, and has a halter neckline that ties in the back. Invisible side zipper. <br> ","Vince CamutoBrand|160 - 170Price|ClothingCategory","VCBrand|170Price|FV1750Category","Vince Camuto","9122922 POLCHI Blue night 0|9122922 POLCHI Blue night 2|9122922 POLCHI Blue night 4|9122922 POLCHI Blue night 6|9122922 POLCHI Blue night 8|9122922 POLCHI Blue night 10|9122922 POLCHI Blue night 12|9122922 POLCHI Blue night 14","160","[{""color"":""Blue night"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/9122922PF430.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/9122922PF430.jpg"",""price"":160}]","0|2|4|6|8|10|12|14","","0","","","160",""
"9122928","9122928","https://devwam.fdm4.com/B2C/product/9122928/Carribean-Stripe-Back-Dress.html","125","125","https://devwam.fdm4.com/prodimg/large/9122928.jpg","9122928  122928  22928  2928 , Carribean Stripe Back Dress , Clothing , Anvil , Graduated, sporty stripes in classic navy and white turn this Vince Camuto dress into a chic masterpiece We took a classic, sleeveless sheath silhouette and added graphic stripes and an exposed back zipper for edge , 0 , 2 , 4 , 6 , 8 , 10 , 12 , 14 , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , Blue night , Blue","Graduated, sporty stripes in classic navy and white turn this Vince Camuto dress into a chic masterpiece. We took a classic, sleeveless sheath silhouette and added graphic stripes and an exposed back zipper for edge.<br> ","AnvilBrand|120 - 130Price|ClothingCategory","ANBrand|130Price|FV1750Category","Anvil","9122928 POLCHI Blue night 0|9122928 POLCHI Blue night 2|9122928 POLCHI Blue night 4|9122928 POLCHI Blue night 6|9122928 POLCHI Blue night 8|9122928 POLCHI Blue night 10|9122928 POLCHI Blue night 12|9122928 POLCHI Blue night 14","125","[{""color"":""Blue night"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/9122928PF430.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/9122928PF430.jpg"",""price"":125}]","0|2|4|6|8|10|12|14","","0","","","125",""
"9122930","9122930","https://devwam.fdm4.com/B2C/product/9122930/Polka-Dot-Roll-Tab-Romper.html","140","140","https://devwam.fdm4.com/prodimg/large/9122930.jpg","9122930  122930  22930  2930 , Polka Dot Roll Tab Romper , Clothing , Vince Camuto , We infused a feminine 1950s polka dot print with a louche silhouette to create this effortless romper from Vince Camuto With elbow-length cuffed sleeves, flap pockets at the chest, a snap front, drawstring waist, and slit pockets at the hip, this lightweight romper is perfect with bejeweled flats or sky-high espadrilles 305 inch leg opening, 13 inch front rise, 2 inch inseam , XS , S , M , L , XL , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , Blue night , Blue","We infused a feminine 1950s polka dot print with a louche silhouette to create this effortless romper from Vince Camuto. With elbow-length cuffed sleeves, flap pockets at the chest, a snap front, drawstring waist, and slit pockets at the hip, this lightweight romper is perfect with bejeweled flats or sky-high espadrilles. 30.5 inch leg opening, 13 inch front rise, 2 inch inseam. <br> ","Vince CamutoBrand|140 - 150Price|ClothingCategory","VCBrand|150Price|FV1750Category","Vince Camuto","9122930 POLCHI Blue night XS|9122930 POLCHI Blue night S|9122930 POLCHI Blue night M|9122930 POLCHI Blue night L|9122930 POLCHI Blue night XL","140","[{""color"":""Blue night"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/9122930PF430.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/9122930PF430.jpg"",""price"":140}]","XS|S|M|L|XL","","0","","","140",""
"9122931","9122931","https://devwam.fdm4.com/B2C/product/9122931/COLORBLOCK-GRECIAN-DRESS-PINK.html","150","150","https://devwam.fdm4.com/prodimg/large/9122931.jpg","9122931  122931  22931  2931 , COLORBLOCK GRECIAN DRESS PINK , Clothing , Vince Camuto , Pink and red colorblock panels of fluid jersey are artfully pleated and ruched for a strapless dress with flattering faux-wrap styling Side zip closure Fully lined , 0 , 2 , 4 , 6 , 8 , 10 , 12 , 14 , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , Bianca Pink , Pink","Pink and red colorblock  panels of fluid jersey are artfully pleated and ruched for a strapless dress with flattering faux-wrap styling. Side zip closure. Fully lined.  ","Vince CamutoBrand|150 - 160Price|ClothingCategory","VCBrand|160Price|FV1750Category","Vince Camuto","9122931 POLCHI Bianca Pin 0|9122931 POLCHI Bianca Pin 2|9122931 POLCHI Bianca Pin 4|9122931 POLCHI Bianca Pin 6|9122931 POLCHI Bianca Pin 8|9122931 POLCHI Bianca Pin 10|9122931 POLCHI Bianca Pin 12|9122931 POLCHI Bianca Pin 14","150","[{""color"":""Bianca Pink"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/9122931PF608.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/9122931PF608.jpg"",""price"":150}]","0|2|4|6|8|10|12|14","","0","","","150",""
"9122934","9122934","https://devwam.fdm4.com/B2C/product/9122934/Sleeveless-Colorblock-Dress.html","150","150","https://devwam.fdm4.com/prodimg/large/9122934.jpg","9122934  122934  22934  2934 , Sleeveless Colorblock Dress , Clothing , Vince Camuto , A vivacious trio of black, white, and raspberry hues makes this colorblocked Vince Camuto dress your work-to-weekend must-have for spring Both effortlessly clean and athletic-tinged, this simple sleeveless sheath has bands of color in varying widths for a flattering, wearable look Invisible zipper closure , 0 , 2 , 4 , 6 , 8 , 10 , 12 , 14 , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , Poppy , Red","A vivacious trio of black, white, and raspberry hues makes this colorblocked Vince Camuto dress your work-to-weekend must-have for spring. Both effortlessly clean and athletic-tinged, this simple sleeveless sheath has bands of color in varying widths for a flattering, wearable look. Invisible zipper closure. <br> ","Vince CamutoBrand|150 - 160Price|ClothingCategory","VCBrand|160Price|FV1750Category","Vince Camuto","9122934 RS Poppy 0|9122934 RS Poppy 2|9122934 RS Poppy 4|9122934 RS Poppy 6|9122934 RS Poppy 8|9122934 RS Poppy 10|9122934 RS Poppy 12|9122934 RS Poppy 14","150","[{""color"":""Poppy"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/9122934RS689.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/9122934RS689.jpg"",""price"":150}]","0|2|4|6|8|10|12|14","","0","","","150",""
"9122938","9122938","https://devwam.fdm4.com/B2C/product/9122938/Tiered-Dress-Royal-Blue.html","469.99","469.99","https://devwam.fdm4.com/prodimg/large/9122938.jpg","9122938  122938  22938  2938 , Tiered Dress Royal Blue , Clothing , Vince Camuto , An eye-catching combination of ruffles, tiers, and pleating makes this Vince Camuto dress irresistible for spring In bold, electric blue, this sleeveless dress has diagonal pleating across the bodice, a ruffle at the waist, and a tiered skirt with a slit at the center Invisible side zipper , 0 , 2 , 4 , 6 , 8 , 10 , 12 , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , Electric , Blue","An eye-catching combination of ruffles, tiers, and pleating makes this Vince Camuto dress irresistible for spring. In bold, electric blue, this sleeveless dress has diagonal pleating across the bodice, a ruffle at the waist, and a tiered skirt with a slit at the center. Invisible side zipper.  ","Vince CamutoBrand|ClothingCategory","VCBrand|FV1750Category","Vince Camuto","9122938 POLCHI Electric 0|9122938 POLCHI Electric 2|9122938 POLCHI Electric 4|9122938 POLCHI Electric 6|9122938 POLCHI Electric 8|9122938 POLCHI Electric 10|9122938 POLCHI Electric 12","469.99","[{""color"":""Electric"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/9122938PF427.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/9122938PF427.jpg"",""price"":469.99}]","0|2|4|6|8|10|12","","0","","","469.99",""
"9122940","9122940","https://devwam.fdm4.com/B2C/product/9122940/Tribal-Stripe-Wrap-Dress.html","165","165","https://devwam.fdm4.com/prodimg/large/9122940.jpg","9122940  122940  22940  2940 , Tribal Stripe Wrap Dress , Clothing , Vince Camuto , Vibrant, sporty stripes lend a playful edge to this Vince Camuto dress The crossover front has a faux wrap dress look, an elasticized waist for definition, and a tulip hemline Pull-on style , 0 , 2 , 4 , 6 , 8 , 10 , 12 , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , ALL Sizes , Electric , Blue","Vibrant, sporty stripes lend a playful edge to this Vince Camuto dress. The crossover front has a faux wrap dress look, an elasticized waist for definition, and a tulip hemline. Pull-on style. <br> ","Vince CamutoBrand|160 - 170Price|ClothingCategory","VCBrand|170Price|FV1750Category","Vince Camuto","9122940 Polyes Electric 0|9122940 Polyes Electric 2|9122940 Polyes Electric 4|9122940 Polyes Electric 6|9122940 Polyes Electric 8|9122940 Polyes Electric 10|9122940 Polyes Electric 12|9122940 Polyes Electric 14","165","[{""color"":""Electric"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/9122940P1427.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/9122940P1427.jpg"",""price"":165}]","0|2|4|6|8|10|12","","0","","","165",""
"912BLK","912BLK","https://devwam.fdm4.com/B2C/product/912BLK/VAL-HOBO-Black-Shoulder-Bag.html","198","198","https://devwam.fdm4.com/prodimg/large/912BLK.jpg","912BLK  12BLK  2BLK  BLK , VAL HOBO Black Shoulder Bag , Handbags , Vince Camuto , Extraordinary detailing makes this Vince Camuto hobo an everyday must-have The oversize shape is beautifully structured with zipper compartments on both sides, a double buckle shoulder strap, and whipstitching on the edges for meticulous detail , 1 Size , ALL Sizes , Black , Black","Extraordinary detailing makes this Vince Camuto hobo an everyday must-have. The oversize shape is beautifully structured with zipper compartments on both sides, a double buckle shoulder strap, and whipstitching on the edges for meticulous detail.  ","Vince CamutoBrand|190 - 200Price|HandbagsCategory","VCBrand|200Price|FV200Category","Vince Camuto","912BLK LEAT Black 1 Size","198","[{""color"":""Black"",""family"":"""",""swatch"":""https://devwam.fdm4.com//fdm4dev2.fdm4.com/prodimg/swatch/912BLK17001.jpg"",""thumbnail"":""https://devwam.fdm4.com/prodimg/small/912BLK17001.jpg"",""price"":198}]","1 Size","","0","","","198",""
